ID,number,author1,year,jourl,study,country,continent,longitude,latitude,climate.zone,MAT (℃),MAP (mm),BD (g/cm3),soil.texture,sand (%),silt(%),clay (%),soil.fertility,SOC (g/kg),TN,PH,pH,cover.crop.type,maincrop.type,cropland.type,tillage,fertilization .type,N.fertilization,fertilization.N,residue.management,soil layer,soil.particle.diameter,cc.duration,experimental.duration (yr),sampling.month,Yield.ck,Yield.csd,Yield.cn,Yield.t,Yield.tsd,Yield.tn,PH.ck,PH.csd,PH.cn,PH.t,PH.tsd,PH.tn,Soil moisture.ck,Soil moisture.csd,Soil moisture.cn,Soil moisture.t,Soil moisture.tsd,Soil moisture.tn,SOM.ck,SOM.csd,SOM.cn,SOM.t,SOM.tsd,SOM.tn,nitrate-N.ck,nitrate-N.csd,nitrate-N.cn,nitrate-N.t,nitrate-N.tsd,nitrate-N.tn,Ammonium-N.ck,Ammonium-N.csd,Ammonium-N.cn,Ammonium-N.t,Ammonium-N.tsd,Ammonium-N.tn,TN.ck,TN.csd,TN.cn,TN.t,TN.tsd,TN.tn,nifH.ck,nifH.csd,nifH.cn,nifH.t,nifH.tsd,nifH.tn,nirS.ck,nirS.csd,nirS.cn,nirS.t,nirS.tsd,nirS.tn,nirK.ck,nirK.csd,nirK.cn,nirK.t,nirK.tsd,nirK.tn,nosZ.ck,nosZ.csd,nosZ.cn,nosZ.t,nosZ.tsd,nosZ.tn,AOA.ck,AOA.csd,AOA.cn,AOA.t,AOA.tsd,AOA.tn,AOB.ck,AOB.csd,AOB.cn,AOB.t,AOB.tsd,AOB.tn,16S.ck,16S.csd,16S.cn,16S.t,16S.tsd,16S.tn,ID,study,rrYield,varYield,rrPH,varPH,rrSoil.moisture,varSoil.moisture,rrSOM,varSOM,rrAmmonium.N,varAmmonium.N,rrnitrate.N,varnitrate.N,rrTN,varTN,rrnifH,varnifH,rrnirK,varnirK,rrnirS,varnirS,rrnarG,varnarG,rrnosZ,varnosZ,rrAOA,varAOA,rrAOB,varAOB
141,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Legume,maize,Upland,Conservation,Organic,High,340,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,35.6868,1.3792,4,47.7548,6.2064,4,,,,,,,,,,,,,2.6,0.1,4,2.7,0.2,4,,,,,,,251.1886432,8.12831E-06,4,245.4708916,8.12831E-06,4,239.8832919,7.94328E-06,4,43.65158322,1.94984E-05,4,2.290867653,5.62341E-06,4,11.22018454,1.69824E-05,4,107.1519305,1.25893E-06,4,208.9296131,1.62181E-06,4,758.577575,1.25893E-06,4,645.654229,0.000001,4,,,,,,,141,1,,,,,,,0.291298713,0.004596058,,,,,0.037740328,0.001741565,,,-1.703912969,5.02E-14,-0.023025851,5.36E-16,,,1.588783714,2.08E-12,0.667749677,4.96E-17,-0.161180957,1.29E-18
142,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Mixture,maize,Upland,Conventional,Inorganic,High,320,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,40.8588,5.172,4,37.4108,3.2756,4,,,,,,,,,,,,,2.6,0.2,4,2.5,0.1,4,,,,,,,229.0867653,2.23872E-06,4,162.1810097,5.49541E-06,4,30.1995172,2.88403E-06,4,295.1209227,8.31764E-06,4,1,6.60693E-06,4,1.584893192,2.69153E-05,4,134.8962883,1.8197E-06,4,154.8816619,1.31826E-06,4,758.577575,1.02329E-06,4,794.3282347,1.58489E-06,4,,,,,,,142,1,,,,,,,-0.088162788,0.005922352,,,,,-0.039220713,0.00187929,,,2.279559242,2.48E-15,-0.345387764,3.11E-16,,,0.460517018,8.30E-11,0.138155105,6.36E-17,0.046051702,1.45E-18
143,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Mixture,maize,Upland,Conservation,Inorganic,High,320,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,30.8596,4.4824,4,46.2032,16.2056,4,,,,,,,,,,,,,2.4,0.3,4,2.6,0.4,4,,,,,,,213.796209,7.07946E-06,4,158.4893192,4.16869E-06,4,151.3561248,4.0738E-06,4,60.25595861,0.000107152,4,1.548816619,7.4131E-06,4,4.570881896,4.57088E-06,4,128.8249552,1.54882E-06,4,83.17637711,2.0893E-06,4,812.8305162,1.90546E-06,4,467.7351413,1.86209E-06,4,,,,,,,143,1,,,,,,,0.403601175,0.036030228,,,,,0.080042708,0.00982341,,,-0.921034037,7.91E-13,-0.299336063,4.47E-16,,,1.082214994,5.98E-12,-0.437491168,1.94E-16,-0.552620422,5.34E-18
144,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Mixture,maize,Upland,Conventional,Organic,High,340,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,31.894,7.0684,4,34.9972,6.896,4,,,,,,,,,,,,,2.3,0.5,4,2.4,0.3,4,,,,,,,436.5158322,2.81838E-06,4,87.096359,9.12011E-06,4,831.7637711,7.94328E-06,4,97.7237221,2.51189E-05,4,8.317637711,4.36516E-06,4,6.760829754,1.20226E-06,4,104.7128548,1.41254E-06,4,93.32543008,2.13796E-06,4,676.0829754,1.04713E-06,4,851.1380382,1.94984E-06,4,,,,,,,144,1,,,,,,,0.092850154,0.021985653,,,,,0.042559614,0.015720995,,,-2.141404136,1.65E-14,-1.611809565,2.75E-15,,,-0.207232658,7.68E-14,-0.115129255,1.77E-16,0.230258509,1.91E-18
145,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Mixture,maize,Upland,Conservation,Organic,High,340,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,35.6868,1.3792,4,40.8588,2.9308,4,,,,,,,,,,,,,2.6,0.1,4,2.7,0.2,4,,,,,,,251.1886432,8.12831E-06,4,512.861384,2.04174E-06,4,239.8832919,7.94328E-06,4,301.995172,1.31826E-05,4,2.290867653,5.62341E-06,4,6.025595861,5.24807E-06,4,107.1519305,1.25893E-06,4,154.8816619,1.51356E-06,4,758.577575,1.25893E-06,4,549.5408739,1.54882E-06,4,,,,,,,145,1,,,,,,,0.135341348,0.001659701,,,,,0.037740328,0.001741565,,,0.230258509,7.50E-16,0.713801379,2.66E-16,,,0.967085739,1.70E-12,0.368413615,5.84E-17,-0.322361913,2.67E-18
146,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Non-legume,maize,Upland,Conventional,Inorganic,High,320,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,30.6872,5.6892,4,32.0664,5.5168,4,,,,,,,,,,,,,1.7,0.1,4,1.6,0,4,,,,,,,457.0881896,2.23872E-06,4,194.98446,1.94984E-06,4,16.98243652,7.94328E-05,4,489.7788194,7.94328E-06,4,16.98243652,3.98107E-06,4,6.918309709,2.51189E-06,4,288.4031503,1.47911E-06,4,112.2018454,1.65959E-06,4,851.1380382,1.23027E-06,4,645.654229,1.58489E-06,4,,,,,,,146,2,,,,,,,0.043963123,0.015992364,,,,,-0.060624622,0.000865052,,,3.361774236,5.47E-12,-0.851956484,3.10E-17,,,-0.898008186,4.67E-14,-0.944059888,6.13E-17,-0.276310211,2.03E-18
147,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Non-legume,maize,Upland,Conservation,Inorganic,High,320,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,24.136,3.7928,4,31.032,9.9992,4,,,,,,,,,,,,,1.6,0.2,4,1.6,0.1,4,,,,,,,218.7761624,6.16595E-06,4,537.0317964,4.36516E-06,4,35.48133892,4.89779E-06,4,1047.128548,1.65959E-05,4,0.45708819,7.24436E-06,4,45.70881896,3.23594E-06,4,117.4897555,1.1749E-06,4,109.6478196,5.37032E-06,4,616.5950019,1.8197E-06,4,891.2509381,1.86209E-06,4,,,,,,,147,2,,,,,,,0.251314428,0.03213026,,,,,0,0.004882813,,,3.384800087,4.83E-15,0.898008186,2.15E-16,,,4.605170185,6.28E-11,-0.069077553,6.25E-16,0.368413615,3.27E-18
148,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Non-legume,maize,Upland,Conventional,Organic,High,340,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,26.2048,1.3792,4,27.9288,4.31,4,,,,,,,,,,,,,1.7,0.1,4,1.7,0.1,4,,,,,,,398.1071706,1.28825E-06,4,331.1311215,1.77828E-06,4,89.12509381,8.31764E-06,4,104.7128548,7.76247E-06,4,9.120108394,2.29087E-06,4,0.398107171,2.51189E-06,4,275.4228703,2.39883E-06,4,64.5654229,1.25893E-06,4,741.3102413,1.23027E-06,4,831.7637711,1.54882E-06,4,,,,,,,148,2,,,,,,,0.063715814,0.006646263,,,,,0,0.001730104,,,0.161180956,3.55E-15,-0.184206808,9.83E-18,,,-3.131515725,9.97E-12,-1.450628609,1.14E-16,0.115129255,1.56E-18
149,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Non-legume,maize,Upland,Conservation,Organic,High,340,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,31.3768,10.344,4,35.342,5.8616,4,,,,,,,,,,,,,1.8,0.2,4,2.1,0.1,4,,,,,,,645.654229,2.13796E-06,4,181.9700859,3.98107E-06,4,562.3413252,6.16595E-06,4,72.44359601,2.81838E-06,4,7.943282347,5.62341E-06,4,2.511886432,1.34896E-06,4,66.0693448,1.7378E-06,4,87.096359,1.94984E-06,4,588.8436554,1.23027E-06,4,794.3282347,1.20226E-06,4,,,,,,,149,2,,,,,,,0.119003292,0.034047491,,,,,0.15415068,0.003653313,,,-2.049300733,4.08E-16,-1.266421801,1.22E-16,,,-1.151292546,1.97E-13,0.276310211,2.98E-16,0.299336062,1.66E-18
150,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Legume,maize,Upland,Conventional,Inorganic,High,320,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,30.6872,5.6892,4,27.584,4.6548,4,,,,,,,,,,,,,1.7,0.1,4,1.7,0.1,4,,,,,,,457.0881896,2.23872E-06,4,37.15352291,0.000128825,4,16.98243652,7.94328E-05,4,151.3561248,2.5704E-05,4,16.98243652,3.98107E-06,4,0.812830516,1.99526E-05,4,288.4031503,1.47911E-06,4,10.47128548,3.38844E-05,4,851.1380382,1.23027E-06,4,812.8305162,1.23027E-06,4,,,,,,,150,2,,,,,,,-0.106609735,0.015711806,,,,,0,0.001730104,,,2.187455838,5.48E-12,-2.509817751,3.01E-12,,,-3.039412323,1.51E-10,-3.315722534,2.62E-12,-0.046051702,1.10E-18
151,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Legume,maize,Upland,Conservation,Inorganic,High,320,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,24.136,3.7928,4,29.8252,3.6204,4,,,,,,,,,,,,,1.6,0.2,4,1.7,0.1,4,,,,,,,218.7761624,6.16595E-06,4,446.6835922,7.76247E-06,4,35.48133892,4.89779E-06,4,331.1311215,1.7378E-05,4,0.45708819,7.24436E-06,4,21.3796209,3.63078E-06,4,117.4897555,1.1749E-06,4,263.0267992,2.04174E-06,4,616.5950019,1.8197E-06,4,1122.018454,1.41254E-06,4,,,,,,,151,2,,,,,,,0.211649172,0.009857188,,,,,0.060624622,0.004771302,,,2.23350754,5.45E-15,0.713801379,2.74E-16,,,3.845317105,6.28E-11,0.805904783,4.01E-17,0.598672124,2.57E-18
152,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Legume,maize,Upland,Conventional,Organic,High,340,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,26.2048,1.3792,4,23.4464,1.2068,4,,,,,,,,,,,,,1.7,0.1,4,1.6,0.1,4,,,,,,,398.1071706,1.28825E-06,4,295.1209227,1.23027E-06,4,89.12509381,8.31764E-06,4,162.1810097,6.16595E-06,4,9.120108394,2.29087E-06,4,3.89045145,2.29087E-06,4,275.4228703,2.39883E-06,4,66.0693448,5.7544E-06,4,741.3102413,1.23027E-06,4,575.4399373,1.28825E-06,4,,,,,,,152,2,,,,,,,-0.111225635,0.001354826,,,,,-0.060624622,0.001841614,,,0.598672124,2.54E-15,-0.299336062,6.96E-18,,,-0.851956484,1.02E-13,-1.427602758,1.92E-15,-0.25328436,1.94E-18
153,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Legume,maize,Upland,Conservation,Organic,High,340,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,31.3768,10.344,4,38.9624,6.5512,4,,,,,,,,,,,,,1.8,0.2,4,2,0.1,4,,,,,,,645.654229,2.13796E-06,4,52.48074602,4.46684E-06,4,562.3413252,6.16595E-06,4,123.0268771,3.0903E-06,4,7.943282347,5.62341E-06,4,2.818382931,1.05925E-06,4,66.0693448,1.7378E-06,4,7.413102413,2.13796E-05,4,588.8436554,1.23027E-06,4,676.0829754,1.8197E-06,4,,,,,,,153,2,,,,,,,0.216528312,0.03423853,,,,,0.105360516,0.00371142,,,-1.519706161,1.88E-16,-2.509817751,1.81E-15,,,-1.036163292,1.61E-13,-2.187455838,2.08E-12,0.138155106,2.90E-18
154,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Mixture,maize,Upland,Conventional,Inorganic,High,320,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,30.6872,5.6892,4,27.9288,3.6204,4,,,,,,,,,,,,,1.7,0.1,4,1.7,0.1,4,,,,,,,457.0881896,2.23872E-06,4,416.8693835,2.88403E-06,4,16.98243652,7.94328E-05,4,501.1872336,5.01187E-06,4,16.98243652,3.98107E-06,4,5.495408739,4.89779E-06,4,288.4031503,1.47911E-06,4,112.2018454,1.34896E-06,4,851.1380382,1.23027E-06,4,831.7637711,2.34423E-06,4,,,,,,,154,2,,,,,,,-0.094187215,0.012793625,,,,,0,0.001730104,,,3.384800087,5.47E-12,-0.092103404,1.80E-17,,,-1.128266695,2.12E-13,-0.944059888,4.27E-17,-0.023025851,2.51E-18
155,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.11,Loam,43,34,23,Low,1.4,0.86,Neutral,7.3,Mixture,maize,Upland,Conservation,Inorganic,High,320,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,24.136,3.7928,4,32.2388,15.516,4,,,,,,,,,,,,,1.6,0.2,4,1.7,0.4,4,,,,,,,218.7761624,6.16595E-06,4,371.5352291,2.0893E-06,4,35.48133892,4.89779E-06,4,380.1893963,4.67735E-06,4,0.45708819,7.24436E-06,4,6.165950019,1.7378E-06,4,117.4897555,1.1749E-06,4,79.43282347,3.16228E-06,4,616.5950019,1.8197E-06,4,562.3413252,2.88403E-06,4,,,,,,,155,2,,,,,,,0.289466194,0.064081903,,,,,0.060624622,0.01774708,,,2.371662646,4.80E-15,0.529594571,2.06E-16,,,2.601921154,6.28E-11,-0.391439466,4.21E-16,-0.092103404,8.75E-18
156,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.28,Loam,43,34,23,Low,1.4,1.363486,Alkaline,7.7,Mixture,maize,Upland,Conventional,Organic,High,340,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,26.2048,1.3792,4,23.7912,2.0688,4,,,,,,,,,,,,,1.7,0.1,4,1.5,0.1,4,,,,,,,398.1071706,1.28825E-06,4,512.861384,4.2658E-06,4,89.12509381,8.31764E-06,4,138.0384265,5.37032E-06,4,9.120108394,2.29087E-06,4,0.912010839,2.0893E-05,4,275.4228703,2.39883E-06,4,79.43282347,1.20226E-06,4,741.3102413,1.23027E-06,4,562.3413252,1.44544E-06,4,,,,,,,156,2,,,,,,,-0.096626836,0.00258288,,,,,-0.125163143,0.001976163,,,0.437491168,2.56E-15,0.25328436,1.99E-17,,,-2.302585093,1.31E-10,-1.24339595,7.62E-17,-0.276310211,2.34E-18
157,9,Vivia Loaiza Puerta,2019,Applied Soil Ecology,11,Switzerland,European,8.53,47.44,Cold,9.4,1054,1.28,Loam,43,34,23,Low,1.4,1.363486,Alkaline,7.7,Mixture,maize,Upland,Conservation,Organic,High,340,Incorporated,7.5,,<5yr,4,10,,,,,,,,,,,,,,,,,,,31.3768,10.344,4,33.9628,4.8272,4,,,,,,,,,,,,,1.8,0.2,4,1.9,0.2,4,,,,,,,645.654229,2.13796E-06,4,933.2543008,2.51189E-06,4,562.3413252,6.16595E-06,4,512.861384,6.16595E-06,4,7.943282347,5.62341E-06,4,18.62087137,2.13796E-06,4,66.0693448,1.7378E-06,4,154.8816619,2.0893E-06,4,588.8436554,1.23027E-06,4,851.1380382,1.69824E-06,4,,,,,,,157,2,,,,,,,0.079197042,0.032221006,,,,,0.054067221,0.005856503,,,-0.092103404,6.62E-17,0.368413615,4.55E-18,,,0.851956485,1.29E-13,0.851956484,2.18E-16,0.368413615,2.09E-18
158,10,Zhine Wang,2024,Applied Soil Ecology,12,America,North America,-79.73,34.3,Temperate,17.85,1186,1.27,Sandy Loam,79,14,7,Low,9.827185,0.05,Neutral,7.2,Mixture,others,Upland,Conventional,Inorganic,Low,97,Removed,7.5,,<5yr,2,4,,,,,,,6.7,0.2,4,6.4,0.2,4,,,,,,,,,,,,,3.5,0.3,4,4.8,1.2,4,1.4,0.1,4,2.2,0.2,4,,,,,,,1.011765,0.305882,4,0.9411765,0.1764705,4,,,,,,,,,,,,,,,,,,,3.283019,1.16981E-06,4,1.169811,0.339623,4,0.9056604,0.3584906,4,0.490566,0.1320755,4,,,,,,,158,1,,,-0.045809536,0.000466907,,,,,0.451985124,0.003341626,0.315852949,0.017461735,,,-0.072320921,0.031639176,,,,,,,,,-1.031921229,0.021071856,-0.613104575,0.057292325
159,10,Zhine Wang,2024,Applied Soil Ecology,12,America,North America,-79.73,34.3,Temperate,17.85,1186,1.27,Sandy Loam,79,14,7,Low,9.827185,0.05,Neutral,7.2,Mixture,others,Upland,Conventional,Organic,High,368,Removed,7.5,,<5yr,2,4,,,,,,,6.8,0.2,4,6.6,0.1,4,,,,,,,,,,,,,4,0.5,4,5.9,1.1,4,2.1,0.4,4,3.3,0.2,4,,,,,,,0.7176471,0.1294117,4,1.364706,0.2,4,,,,,,,,,,,,,,,,,,,1.698113,3.24528E-06,4,3.245283,1.09434,4,1.056604,0.415094,4,1.018868,0.641509,4,,,,,,,159,1,,,-0.029852963,0.000273655,,,,,0.451985124,0.009988568,0.38865799,0.012596282,,,0.642716356,0.013498877,,,,,,,,,0.647684923,0.028427548,-0.036367784,0.137692323
160,10,Zhine Wang,2024,Applied Soil Ecology,12,America,North America,-79.73,34.3,Temperate,17.85,1186,1.27,Sandy Loam,79,14,7,Low,9.827185,0.05,Neutral,7.2,Non-legume,others,Upland,Conventional,Inorganic,Low,57,Removed,7.5,,<5yr,2,4,,,,,,,6.7,0.2,4,6.5,0.1,4,,,,,,,,,,,,,3.5,0.3,4,3.9,1.2,4,1.4,0.1,4,2.4,0.8,4,,,,,,,1.011765,0.305882,4,1.117647,0.164706,4,,,,,,,,,,,,,,,,,,,3.283019,1.39623E-06,4,1.396226,0.415095,4,0.9056604,0.3584906,4,0.4150943,0.1132076,4,,,,,,,160,1,,,-0.030305349,0.000281938,,,,,0.538996501,0.029053288,0.108213585,0.025505374,,,0.099529252,0.028279494,,,,,,,,,-0.854990544,0.022096504,-0.780158678,0.057766075
161,10,Zhine Wang,2024,Applied Soil Ecology,12,America,North America,-79.73,34.3,Temperate,17.85,1186,1.27,Sandy Loam,79,14,7,Low,9.827185,0.05,Neutral,7.2,Non-legume,others,Upland,Conventional,Organic,High,337,Removed,7.5,,<5yr,2,4,,,,,,,6.8,0.2,4,6.9,0.1,4,,,,,,,,,,,,,4,0.5,4,4.1,0.8,4,2.1,0.4,4,3.1,0.6,4,,,,,,,0.7176471,0.1294117,4,0.9058824,0.1294116,4,,,,,,,,,,,,,,,,,,,1.698113,1.58491E-06,4,1.584906,0.415094,4,1.056604,0.415094,4,0.6415094,6.7169816,4,,,,,,,161,1,,,0.014598799,0.000268773,,,,,0.389464767,0.018435539,0.024692613,0.013424394,,,0.232931552,0.013231553,,,,,,,,,-0.068992535,0.017148491,-0.498991433,27.44689532
162,10,Zhine Wang,2024,Applied Soil Ecology,12,America,North America,-79.73,34.3,Temperate,17.85,1186,1.27,Sandy Loam,79,14,7,Low,9.827185,0.05,Neutral,7.2,Legume,others,Upland,Conventional,Inorganic,Medium,103,Removed,7.5,,<5yr,2,4,,,,,,,6.7,0.2,4,6.7,0.2,4,,,,,,,,,,,,,3.5,0.3,4,5,1.5,4,1.4,0.1,4,2.2,0.1,4,,,,,,,1.011765,0.305882,4,0.7882353,0.1882353,4,,,,,,,,,,,,,,,,,,,3.283019,1.0566E-06,4,1.056604,0.301887,4,0.9056604,0.3584906,4,1.245283,0.509434,4,,,,,,,162,1,,,0,0.000445534,,,,,0.451985124,0.001792039,0.356674944,0.024336735,,,-0.24965496,0.037107197,,,,,,,,,-1.133703434,0.020408183,0.318453691,0.081009863
163,10,Zhine Wang,2024,Applied Soil Ecology,12,America,North America,-79.73,34.3,Temperate,17.85,1186,1.27,Sandy Loam,79,14,7,Low,9.827185,0.05,Neutral,7.2,Legume,others,Upland,Conventional,Organic,High,370,Removed,7.5,,<5yr,2,4,,,,,,,6.8,0.2,4,6.7,0.1,4,,,,,,,,,,,,,4,0.5,4,10.2,3.3,4,2.1,0.4,4,2.8,0.3,4,,,,,,,0.7176471,0.1294117,4,1.341176,0.458824,4,,,,,,,,,,,,,,,,,,,1.698113,2.56604E-06,4,2.566038,0.867924,4,1.056604,0.415094,4,1.90566,0.396227,4,,,,,,,163,1,,,-0.014815086,0.000271955,,,,,0.287682072,0.011940193,0.936093359,0.03007407,,,0.625324176,0.037388609,,,,,,,,,0.412845441,0.028600738,0.589768414,0.049391904
164,11,Lu Yang,2019,Applied Soil Ecology,13,Chi,Asia,112.47,29.22,Temperate,13.14985,546.1807,1.27,Loam,39.5072,40.4928,20,Low,9.827185,3.28,Alkaline,7.7,Legume,rice,Paddy,Conventional,Inorganic,Low,0,Incorporated,10,,>5yr,6,12,,,,,,,7.73,0.01,3,7.67,0.01,3,,,,,,,44.5,0.4,3,45.9,0.4,3,25.8,0.9,3,25.7,2.3,3,5.6,1.3,3,5.5,1.4,3,2.7,0.1,3,2.8,0,3,4.407583,1.137441,3,17.63033,2.55924,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,1,,,-0.007792247,1.12E-06,,,0.030975928,5.22E-05,-0.018018506,0.039561232,-0.0038835,0.00307536,0.036367644,0.000457247,1.386294248,0.029223032,,,,,,,,,,,,
165,11,Lu Yang,2019,Applied Soil Ecology,13,Chi,Asia,112.47,29.22,Temperate,13.14985,546.1807,1.27,Loam,39.5072,40.4928,20,Low,9.827185,3.28,Alkaline,7.7,Legume,rice,Paddy,Conventional,Inorganic,High,264,Incorporated,10,,>5yr,6,12,,,,,,,7.73,0.01,3,7.69,0.02,3,,,,,,,44.5,0.4,3,46.2,1,3,25.8,0.9,3,30,4.9,3,5.6,1.3,3,4.3,1.6,3,2.7,0.1,3,2.8,0,3,4.407583,1.137441,3,23.03318,3.12796,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,1,,,-0.005188079,2.81E-06,,,0.037490609,0.000183102,-0.264151575,0.064114508,0.15082289,0.009298217,0.036367644,0.000457247,1.653609318,0.028346533,,,,,,,,,,,,
166,11,Lu Yang,2019,Applied Soil Ecology,13,Chi,Asia,112.47,29.22,Temperate,13.14985,546.1807,1.27,Loam,39.5072,40.4928,20,Low,9.827185,3.28,Alkaline,7.7,Legume,rice,Paddy,Conservation,Organic,High,264,Incorporated,10,,>5yr,6,12,,,,,,,7.73,0.01,3,7.68,0.02,3,,,,,,,44.5,0.4,3,44.3,1,3,25.8,0.9,3,35.9,2.6,3,5.6,1.3,3,3.8,1.7,3,2.7,0.1,3,2.8,0.1,3,4.407583,1.137441,3,21.18483,0.99526,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,1,,,-0.006489315,2.82E-06,,,-0.004504512,0.000196785,-0.387765531,0.08467627,0.330362804,0.002154008,0.036367644,0.000882417,1.569958893,0.022934809,,,,,,,,,,,,
167,11,Lu Yang,2019,Applied Soil Ecology,13,Chi,Asia,112.47,29.22,Temperate,13.14985,546.1807,1.27,Loam,39.5072,40.4928,20,Low,9.827185,3.28,Alkaline,7.7,Legume,rice,Paddy,Conservation,Organic,Low,0,Incorporated,10,,>5yr,6,12,,,,,,,7.73,0.01,3,7.67,0.01,3,,,,,,,44.5,0.4,3,46,0.9,3,25.8,0.9,3,34.2,4,3,5.6,1.3,3,5.2,1.3,3,2.7,0.1,3,2.8,0,3,4.407583,1.137441,3,25.0237,1.99052,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,1,,,-0.007792247,1.12E-06,,,0.033152207,0.000154532,-0.074107972,0.038796769,0.281851152,0.004965432,0.036367644,0.000457247,1.736496909,0.024308263,,,,,,,,,,,,
168,11,Lu Yang,2019,Applied Soil Ecology,13,Chi,Asia,112.47,29.22,Temperate,13.14985,546.1807,1.27,Loam,39.5072,40.4928,20,Low,9.827185,3.28,Alkaline,7.7,Legume,rice,Paddy,Conventional,Inorganic,Low,0,Incorporated,10,,>5yr,6,4,,,,,,,7.79,0.05,3,7.73,0.02,3,,,,,,,46,3.3,3,45.7,0.2,3,2.6,0.3,3,4.7,0.8,3,1.2,0.6,3,1.4,0.8,3,2.7,0.2,3,2.7,0,3,11.09005,1.99052,3,12.51185,0.56872,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,2,,,-0.007731997,1.60E-05,,,-0.006543099,0.001721885,0.15415068,0.192176871,0.592051064,0.014095332,0,0.001828989,0.120627885,0.011427234,,,,,,,,,,,,
